,pdu_power,pdu_energy,pdu_current,pdu_voltage,pdu_pf,time_stamp
4109,129.32799999999997,356.636170212766,0.59,219.2,0.94,2024-08-15 12:00:37.890
4110,129.32799999999997,352.88210526315794,0.59,219.2,0.95,2024-08-15 12:00:38.890
4111,129.32799999999997,352.88210526315794,0.59,219.2,0.95,2024-08-15 12:00:39.890
4112,129.32799999999997,356.636170212766,0.59,219.2,0.95,2024-08-15 12:00:40.890
4113,138.096,372.88125,0.63,219.2,0.95,2024-08-15 12:00:41.890
4114,138.033,370.94922279792746,0.63,219.1,0.95,2024-08-15 12:00:42.890
4115,129.26899999999998,356.636170212766,0.59,219.1,0.94,2024-08-15 12:00:43.890
4116,129.387,358.5433155080214,0.59,219.3,0.94,2024-08-15 12:00:44.890
4117,129.387,354.74920634920636,0.59,219.3,0.94,2024-08-15 12:00:45.890
4118,129.32799999999997,354.74920634920636,0.59,219.2,0.95,2024-08-15 12:00:46.890
4119,131.51999999999998,358.86315789473684,0.6,219.2,0.95,2024-08-15 12:00:47.890
4120,144.606,378.80000000000007,0.66,219.1,0.95,2024-08-15 12:00:48.890
4121,144.606,378.80000000000007,0.66,219.1,0.95,2024-08-15 12:00:49.890
4122,144.606,388.6134715025907,0.66,219.1,0.95,2024-08-15 12:00:50.890
4123,144.606,388.6134715025907,0.66,219.1,0.95,2024-08-15 12:00:51.890
4124,138.033,376.80631578947373,0.63,219.1,0.95,2024-08-15 12:00:52.890
4125,131.51999999999998,362.68085106382983,0.6,219.2,0.95,2024-08-15 12:00:53.890
4126,131.58,351.46391752577324,0.6,219.3,0.95,2024-08-15 12:00:54.890
4127,131.58,353.2849740932642,0.6,219.3,0.95,2024-08-15 12:00:55.890
4128,131.51999999999998,364.6203208556149,0.6,219.2,0.95,2024-08-15 12:00:56.890
4129,127.13599999999998,356.27675675675675,0.58,219.2,0.94,2024-08-15 12:00:57.890
4130,129.446,360.4709677419355,0.59,219.4,0.95,2024-08-15 12:00:58.890
4131,129.32799999999997,358.5433155080214,0.59,219.2,0.95,2024-08-15 12:00:59.890
4132,133.712,366.77460317460316,0.61,219.2,0.94,2024-08-15 12:01:00.890
4133,133.712,368.7255319148936,0.61,219.2,0.94,2024-08-15 12:01:01.890
4134,133.712,359.1730569948187,0.61,219.2,0.94,2024-08-15 12:01:02.890
4135,133.712,359.1730569948187,0.61,219.2,0.95,2024-08-15 12:01:03.890
4136,138.096,367.1446153846155,0.63,219.2,0.95,2024-08-15 12:01:04.890
4137,135.84199999999998,363.179381443299,0.62,219.1,0.95,2024-08-15 12:01:05.890
4138,135.84199999999998,366.96250000000003,0.62,219.1,0.95,2024-08-15 12:01:06.890
4139,135.84199999999998,370.82526315789477,0.62,219.1,0.95,2024-08-15 12:01:07.890
4140,136.028,370.82526315789477,0.62,219.4,0.95,2024-08-15 12:01:08.890
4141,133.834,366.77460317460316,0.61,219.4,0.95,2024-08-15 12:01:09.890
4142,131.58,360.76190476190476,0.6,219.3,0.95,2024-08-15 12:01:10.890
4143,131.58,362.68085106382983,0.6,219.3,0.95,2024-08-15 12:01:11.890
4144,131.58,362.68085106382983,0.6,219.3,0.95,2024-08-15 12:01:12.890
4145,131.7,362.68085106382983,0.6,219.5,0.95,2024-08-15 12:01:13.890
4146,129.505,358.5433155080214,0.59,219.5,0.95,2024-08-15 12:01:14.890
4147,129.505,358.5433155080214,0.59,219.5,0.94,2024-08-15 12:01:15.890
4148,129.387,351.0345549738221,0.59,219.3,0.94,2024-08-15 12:01:16.890
4149,129.387,352.88210526315794,0.59,219.3,0.94,2024-08-15 12:01:17.890
4150,129.446,352.88210526315794,0.59,219.4,0.94,2024-08-15 12:01:18.890
4151,131.64,364.6203208556149,0.6,219.4,0.95,2024-08-15 12:01:19.890
4152,131.51999999999998,364.6203208556149,0.6,219.2,0.95,2024-08-15 12:01:20.890
4153,142.48,380.7525773195877,0.65,219.2,0.95,2024-08-15 12:01:21.890
4154,142.48,382.7253886010363,0.65,219.2,0.95,2024-08-15 12:01:22.890
4155,142.54500000000002,380.7525773195877,0.65,219.3,0.95,2024-08-15 12:01:23.890
4156,129.387,352.88210526315794,0.59,219.3,0.95,2024-08-15 12:01:24.890
4157,129.32799999999997,352.88210526315794,0.59,219.2,0.95,2024-08-15 12:01:25.890
4158,131.51999999999998,358.86315789473684,0.6,219.2,0.95,2024-08-15 12:01:26.890
4159,126.96199999999999,350.59148936170214,0.58,218.9,0.94,2024-08-15 12:01:27.890
4160,127.02,352.4663101604278,0.58,219,0.94,2024-08-15 12:01:28.890
4161,127.02,350.59148936170214,0.58,219,0.94,2024-08-15 12:01:29.890
4162,127.07799999999999,352.4663101604278,0.58,219.1,0.94,2024-08-15 12:01:30.890
4163,138.033,372.88125,0.63,219.1,0.94,2024-08-15 12:01:31.890
4164,138.096,374.83350785340315,0.63,219.2,0.95,2024-08-15 12:01:32.890
4165,138.096,374.83350785340315,0.63,219.2,0.95,2024-08-15 12:01:33.890
4166,137.97,365.2714285714286,0.63,219,0.95,2024-08-15 12:01:34.890
4167,137.907,367.14461538461535,0.63,218.9,0.95,2024-08-15 12:01:35.890
4168,137.907,365.2714285714286,0.63,218.9,0.95,2024-08-15 12:01:36.890
4169,137.907,365.2714285714286,0.63,218.9,0.95,2024-08-15 12:01:37.890
4170,142.285,380.7525773195877,0.65,218.9,0.95,2024-08-15 12:01:38.890
4171,142.285,365.6732673267327,0.65,218.9,0.95,2024-08-15 12:01:39.890
4172,142.22,365.6732673267327,0.65,218.8,0.95,2024-08-15 12:01:40.890
4173,131.28,346.11167512690355,0.6,218.8,0.94,2024-08-15 12:01:41.890
4174,131.34,346.11167512690355,0.6,218.9,0.94,2024-08-15 12:01:42.890
4175,135.718,366.96250000000003,0.62,218.9,0.95,2024-08-15 12:01:43.890
4176,135.718,368.8837696335078,0.62,218.9,0.95,2024-08-15 12:01:44.890
4177,135.718,366.96250000000003,0.62,218.9,0.95,2024-08-15 12:01:45.890
4178,131.34,358.86315789473684,0.6,218.9,0.95,2024-08-15 12:01:46.890
4179,131.45999999999998,362.68085106382983,0.6,219.1,0.95,2024-08-15 12:01:47.890
4180,131.45999999999998,358.86315789473684,0.6,219.1,0.94,2024-08-15 12:01:48.890
4181,129.26899999999998,358.5433155080214,0.59,219.1,0.94,2024-08-15 12:01:49.890
4182,129.26899999999998,354.74920634920636,0.59,219.1,0.94,2024-08-15 12:01:50.890
4183,129.32799999999997,352.88210526315794,0.59,219.2,0.95,2024-08-15 12:01:51.890
4184,129.20999999999998,351.03455497382197,0.59,219,0.95,2024-08-15 12:01:52.890
4185,140.16,374.8948453608248,0.64,219,0.95,2024-08-15 12:01:53.890
4186,140.224,374.8948453608248,0.64,219.1,0.95,2024-08-15 12:01:54.890
4187,135.84199999999998,368.8837696335078,0.62,219.1,0.95,2024-08-15 12:01:55.890
4188,135.78,368.8837696335078,0.62,219,0.95,2024-08-15 12:01:56.890
4189,135.966,363.179381443299,0.62,219.3,0.95,2024-08-15 12:01:57.890
4190,131.58,360.76190476190476,0.6,219.3,0.95,2024-08-15 12:01:58.890
4191,131.51999999999998,360.76190476190476,0.6,219.2,0.95,2024-08-15 12:01:59.890
4192,127.13599999999998,354.36129032258066,0.58,219.2,0.94,2024-08-15 12:02:00.890
4193,127.02,352.4663101604278,0.58,219,0.94,2024-08-15 12:02:01.890
4194,127.02,348.73650793650796,0.58,219,0.94,2024-08-15 12:02:02.890
4195,129.20999999999998,352.88210526315794,0.59,219,0.94,2024-08-15 12:02:03.890
4196,129.20999999999998,347.3968911917099,0.59,219,0.94,2024-08-15 12:02:04.890
4197,135.78,361.3169230769231,0.62,219,0.94,2024-08-15 12:02:05.890
4198,135.84199999999998,347.0778325123153,0.62,219.1,0.94,2024-08-15 12:02:06.890
4199,135.84199999999998,357.64873096446695,0.62,219.1,0.94,2024-08-15 12:02:07.890
4200,127.13599999999998,341.5088082901554,0.58,219.2,0.94,2024-08-15 12:02:08.890
4201,127.13599999999998,339.7484536082474,0.58,219.2,0.94,2024-08-15 12:02:09.890
4202,138.096,372.88125,0.63,219.2,0.95,2024-08-15 12:02:10.890
4203,138.222,372.88125,0.63,219.4,0.95,2024-08-15 12:02:11.890
4204,138.222,374.83350785340315,0.63,219.4,0.95,2024-08-15 12:02:12.890
4205,127.30999999999999,354.36129032258066,0.58,219.5,0.94,2024-08-15 12:02:13.890
4206,127.252,352.4663101604278,0.58,219.4,0.94,2024-08-15 12:02:14.890
4207,131.64,360.76190476190476,0.6,219.4,0.94,2024-08-15 12:02:15.890
4208,131.64,360.76190476190476,0.6,219.4,0.94,2024-08-15 12:02:16.890
4209,131.64,358.86315789473684,0.6,219.4,0.95,2024-08-15 12:02:17.890
4210,131.58,358.86315789473684,0.6,219.3,0.95,2024-08-15 12:02:18.890
4211,131.64,356.98429319371724,0.6,219.4,0.95,2024-08-15 12:02:19.890
4212,129.446,352.88210526315794,0.59,219.4,0.92,2024-08-15 12:02:20.890
4213,129.387,356.636170212766,0.59,219.3,0.92,2024-08-15 12:02:21.890
4214,129.387,356.636170212766,0.59,219.3,0.94,2024-08-15 12:02:22.890
4215,129.446,356.636170212766,0.59,219.4,0.94,2024-08-15 12:02:23.890
4216,129.446,354.74920634920636,0.59,219.4,0.94,2024-08-15 12:02:24.890
4217,144.672,382.66530612244907,0.66,219.2,0.95,2024-08-15 12:02:25.890
4218,144.804,382.66530612244907,0.66,219.4,0.95,2024-08-15 12:02:26.890
4219,131.64,355.125,0.6,219.4,0.95,2024-08-15 12:02:27.890
4220,131.7,355.125,0.6,219.5,0.95,2024-08-15 12:02:28.890
4221,131.7,355.125,0.6,219.5,0.95,2024-08-15 12:02:29.890
4222,129.505,351.0345549738221,0.59,219.5,0.95,2024-08-15 12:02:30.890
4223,129.387,356.636170212766,0.59,219.3,0.95,2024-08-15 12:02:31.890
4224,133.773,364.8442105263158,0.61,219.3,0.95,2024-08-15 12:02:32.890
4225,133.895,364.8442105263158,0.61,219.5,0.95,2024-08-15 12:02:33.890
4226,133.895,364.8442105263158,0.61,219.5,0.95,2024-08-15 12:02:34.890
4227,133.895,364.8442105263158,0.61,219.5,0.95,2024-08-15 12:02:35.890
4228,133.956,362.93403141361256,0.61,219.6,0.95,2024-08-15 12:02:36.890
4229,136.152,370.82526315789477,0.62,219.6,0.95,2024-08-15 12:02:37.890
4230,135.904,372.7873015873016,0.62,219.2,0.95,2024-08-15 12:02:38.890
4231,133.712,355.48923076923086,0.61,219.2,0.95,2024-08-15 12:02:39.890
4232,133.712,355.48923076923086,0.61,219.2,0.95,2024-08-15 12:02:40.890
4233,133.712,368.7255319148936,0.61,219.2,0.95,2024-08-15 12:02:41.890
4234,135.78,372.7873015873016,0.62,219,0.95,2024-08-15 12:02:42.890
4235,135.904,372.7873015873016,0.62,219.2,0.95,2024-08-15 12:02:43.890
4236,133.712,361.04375,0.61,219.2,0.94,2024-08-15 12:02:44.890
4237,133.65099999999998,361.04375,0.61,219.1,0.94,2024-08-15 12:02:45.890
4238,133.65099999999998,361.04375,0.61,219.1,0.94,2024-08-15 12:02:46.890
4239,138.096,369.0371134020619,0.63,219.2,0.94,2024-08-15 12:02:47.890
4240,138.15900000000002,370.94922279792746,0.63,219.3,0.94,2024-08-15 12:02:48.890
4241,135.966,365.06113989637305,0.62,219.3,0.98,2024-08-15 12:02:49.890
4242,135.904,368.8837696335078,0.62,219.2,0.98,2024-08-15 12:02:50.890
4243,135.904,370.82526315789477,0.62,219.2,0.98,2024-08-15 12:02:51.890
4244,129.505,358.5433155080214,0.59,219.5,0.95,2024-08-15 12:02:52.890
4245,129.623,356.636170212766,0.59,219.7,0.95,2024-08-15 12:02:53.890
4246,129.623,358.5433155080214,0.59,219.7,0.95,2024-08-15 12:02:54.890
4247,129.32799999999997,358.5433155080214,0.59,219.2,0.95,2024-08-15 12:02:55.890
4248,129.32799999999997,358.5433155080214,0.59,219.2,0.95,2024-08-15 12:02:56.890
4249,129.387,358.5433155080214,0.59,219.3,0.94,2024-08-15 12:02:57.890
4250,144.73800000000003,384.6276923076923,0.66,219.3,0.94,2024-08-15 12:02:58.890
4251,131.7,358.86315789473684,0.6,219.5,0.94,2024-08-15 12:02:59.890
4252,131.64,356.98429319371724,0.6,219.4,0.94,2024-08-15 12:03:00.890
4253,131.64,360.76190476190476,0.6,219.4,0.94,2024-08-15 12:03:01.890
4254,131.58,360.76190476190476,0.6,219.3,0.94,2024-08-15 12:03:02.890
4255,127.194,352.4663101604278,0.58,219.3,0.94,2024-08-15 12:03:03.890
4256,129.446,358.5433155080214,0.59,219.4,0.94,2024-08-15 12:03:04.890
4257,129.20999999999998,352.88210526315794,0.59,219,0.94,2024-08-15 12:03:05.890
4258,135.78,363.179381443299,0.62,219,0.94,2024-08-15 12:03:06.890
4259,135.78,370.82526315789477,0.62,219,0.94,2024-08-15 12:03:07.890
4260,135.78,370.82526315789477,0.62,219,0.94,2024-08-15 12:03:08.890
4261,133.712,366.77460317460316,0.61,219.2,0.95,2024-08-15 12:03:09.890
4262,133.712,362.93403141361256,0.61,219.2,0.95,2024-08-15 12:03:10.890
4263,133.712,351.88020304568533,0.61,219.2,0.94,2024-08-15 12:03:11.890
4264,133.46800000000002,353.67551020408166,0.61,218.8,0.94,2024-08-15 12:03:12.890
4265,133.46800000000002,362.93403141361256,0.61,218.8,0.94,2024-08-15 12:03:13.890
4266,133.46800000000002,362.93403141361256,0.61,218.8,0.94,2024-08-15 12:03:14.890
4267,129.092,354.74920634920636,0.59,218.8,0.94,2024-08-15 12:03:15.890
4268,131.34,362.68085106382983,0.6,218.9,0.95,2024-08-15 12:03:16.890
4269,131.4,360.76190476190476,0.6,219,0.95,2024-08-15 12:03:17.890
4270,131.4,362.68085106382983,0.6,219,0.95,2024-08-15 12:03:18.890
4271,131.45999999999998,362.68085106382983,0.6,219.1,0.95,2024-08-15 12:03:19.890
4272,140.224,378.80000000000007,0.64,219.1,0.95,2024-08-15 12:03:20.890
4273,135.966,370.82526315789477,0.62,219.3,0.95,2024-08-15 12:03:21.890
4274,135.904,366.96250000000003,0.62,219.2,0.95,2024-08-15 12:03:22.890
4275,135.904,368.8837696335078,0.62,219.2,0.95,2024-08-15 12:03:23.890
4276,135.904,370.82526315789477,0.62,219.2,0.95,2024-08-15 12:03:24.890
4277,129.32799999999997,358.5433155080214,0.59,219.2,0.94,2024-08-15 12:03:25.890
4278,127.252,352.4663101604278,0.58,219.4,0.94,2024-08-15 12:03:26.890
4279,127.252,352.4663101604278,0.58,219.4,0.94,2024-08-15 12:03:27.890
4280,127.252,352.4663101604278,0.58,219.4,0.94,2024-08-15 12:03:28.890
4281,127.13599999999998,352.4663101604278,0.58,219.2,0.94,2024-08-15 12:03:29.890
4282,146.864,388.46326530612254,0.67,219.2,0.95,2024-08-15 12:03:30.890
4283,146.931,388.46326530612254,0.67,219.3,0.95,2024-08-15 12:03:31.890
4284,135.966,370.82526315789477,0.62,219.3,0.95,2024-08-15 12:03:32.890
4285,129.505,356.636170212766,0.59,219.5,0.95,2024-08-15 12:03:33.890
4286,129.564,351.0345549738221,0.59,219.6,0.95,2024-08-15 12:03:34.890
4287,129.564,360.4709677419355,0.59,219.6,0.96,2024-08-15 12:03:35.890
4288,129.446,360.4709677419355,0.59,219.4,0.96,2024-08-15 12:03:36.890
4289,131.64,364.6203208556149,0.6,219.4,0.95,2024-08-15 12:03:37.890
4290,131.7,364.6203208556149,0.6,219.5,0.95,2024-08-15 12:03:38.890
4291,131.64,362.68085106382983,0.6,219.4,0.95,2024-08-15 12:03:39.890
4292,131.64,349.66153846153844,0.6,219.4,0.95,2024-08-15 12:03:40.890
4293,131.64,349.66153846153844,0.6,219.4,0.95,2024-08-15 12:03:41.890
4294,131.64,349.66153846153844,0.6,219.4,0.95,2024-08-15 12:03:42.890
4295,131.51999999999998,346.11167512690355,0.6,219.2,0.95,2024-08-15 12:03:43.890
4296,131.58,346.11167512690355,0.6,219.3,0.95,2024-08-15 12:03:44.890
4297,131.58,362.68085106382983,0.6,219.3,0.95,2024-08-15 12:03:45.890
4298,131.51999999999998,362.68085106382983,0.6,219.2,0.95,2024-08-15 12:03:46.890
4299,129.32799999999997,358.5433155080214,0.59,219.2,0.95,2024-08-15 12:03:47.890
4300,129.387,358.5433155080214,0.59,219.3,0.95,2024-08-15 12:03:48.890
4301,133.773,364.8442105263158,0.61,219.3,0.94,2024-08-15 12:03:49.890
4302,133.712,362.93403141361256,0.61,219.2,0.94,2024-08-15 12:03:50.890
4303,133.712,362.93403141361256,0.61,219.2,0.94,2024-08-15 12:03:51.890
4304,131.51999999999998,360.76190476190476,0.6,219.2,0.95,2024-08-15 12:03:52.890
4305,131.4,360.76190476190476,0.6,219,0.95,2024-08-15 12:03:53.890
4306,127.02,352.4663101604278,0.58,219,0.94,2024-08-15 12:03:54.890
4307,133.712,364.8442105263158,0.61,219.2,0.95,2024-08-15 12:03:55.890
4308,133.712,361.04375,0.61,219.2,0.95,2024-08-15 12:03:56.890
4309,133.712,362.93403141361256,0.61,219.2,0.95,2024-08-15 12:03:57.890
4310,133.773,364.8442105263158,0.61,219.3,0.95,2024-08-15 12:03:58.890
4311,131.58,360.76190476190476,0.6,219.3,0.95,2024-08-15 12:03:59.890
4312,146.864,390.4553846153847,0.67,219.2,0.94,2024-08-15 12:04:00.890
4313,146.864,392.4680412371135,0.67,219.2,0.94,2024-08-15 12:04:01.890
4314,146.864,390.4553846153847,0.67,219.2,0.94,2024-08-15 12:04:02.890
4315,146.797,388.46326530612254,0.67,219.1,0.94,2024-08-15 12:04:03.890
4316,129.26899999999998,351.0345549738221,0.59,219.1,0.95,2024-08-15 12:04:04.890
4317,129.32799999999997,351.0345549738221,0.59,219.2,0.95,2024-08-15 12:04:05.890
4318,129.32799999999997,352.88210526315794,0.59,219.2,0.92,2024-08-15 12:04:06.890
4319,129.32799999999997,352.88210526315794,0.59,219.2,0.92,2024-08-15 12:04:07.890
4320,129.32799999999997,358.5433155080214,0.59,219.2,0.92,2024-08-15 12:04:08.890
4321,127.13599999999998,354.36129032258066,0.58,219.2,0.94,2024-08-15 12:04:09.890
4322,127.07799999999999,354.36129032258066,0.58,219.1,0.94,2024-08-15 12:04:10.890
4323,135.84199999999998,370.82526315789477,0.62,219.1,0.95,2024-08-15 12:04:11.890
4324,135.78,370.82526315789477,0.62,219,0.95,2024-08-15 12:04:12.890
4325,135.78,368.8837696335078,0.62,219,0.95,2024-08-15 12:04:13.890
4326,133.59,364.8442105263158,0.61,219,0.94,2024-08-15 12:04:14.890
4327,133.712,368.7255319148936,0.61,219.2,0.94,2024-08-15 12:04:15.890
4328,133.712,359.17305699481864,0.61,219.2,0.95,2024-08-15 12:04:16.890
4329,129.20999999999998,358.5433155080214,0.59,219,0.94,2024-08-15 12:04:17.890
4330,129.20999999999998,354.74920634920636,0.59,219,0.94,2024-08-15 12:04:18.890
4331,129.26899999999998,354.74920634920636,0.59,219.1,0.94,2024-08-15 12:04:19.890
4332,129.26899999999998,356.636170212766,0.59,219.1,0.94,2024-08-15 12:04:20.890
4333,129.26899999999998,358.5433155080214,0.59,219.1,0.95,2024-08-15 12:04:21.890
4334,129.387,358.5433155080214,0.59,219.3,0.95,2024-08-15 12:04:22.890
4335,135.966,372.7873015873016,0.62,219.3,0.94,2024-08-15 12:04:23.890
4336,135.904,370.82526315789477,0.62,219.2,0.94,2024-08-15 12:04:24.890
4337,135.966,366.96250000000003,0.62,219.3,0.94,2024-08-15 12:04:25.890
4338,129.387,358.5433155080214,0.59,219.3,0.94,2024-08-15 12:04:26.890
4339,129.20999999999998,358.5433155080214,0.59,219,0.94,2024-08-15 12:04:27.890
4340,129.20999999999998,358.5433155080214,0.59,219,0.95,2024-08-15 12:04:28.890
4341,129.20999999999998,358.5433155080214,0.59,219,0.95,2024-08-15 12:04:29.890
4342,129.033,356.636170212766,0.59,218.7,0.95,2024-08-15 12:04:30.890
4343,133.40699999999998,364.8442105263158,0.61,218.7,0.95,2024-08-15 12:04:31.890
4344,133.40699999999998,362.93403141361256,0.61,218.7,0.95,2024-08-15 12:04:32.890
4345,144.342,384.6276923076923,0.66,218.7,0.95,2024-08-15 12:04:33.890
4346,144.40800000000002,384.6276923076923,0.66,218.8,0.95,2024-08-15 12:04:34.890
4347,144.40800000000002,388.6134715025907,0.66,218.8,0.95,2024-08-15 12:04:35.890
4348,131.34,364.6203208556149,0.6,218.9,0.95,2024-08-15 12:04:36.890
4349,131.28,356.98429319371724,0.6,218.8,0.95,2024-08-15 12:04:37.890
4350,133.46800000000002,364.8442105263158,0.61,218.8,0.95,2024-08-15 12:04:38.890
4351,133.65099999999998,364.8442105263158,0.61,219.1,0.95,2024-08-15 12:04:39.890
4352,131.45999999999998,362.68085106382983,0.6,219.1,0.95,2024-08-15 12:04:40.890
4353,131.34,360.76190476190476,0.6,218.9,0.95,2024-08-15 12:04:41.890
4354,131.28,358.86315789473684,0.6,218.8,0.95,2024-08-15 12:04:42.890
4355,137.844,374.83350785340315,0.63,218.8,0.96,2024-08-15 12:04:43.890
4356,137.781,374.83350785340315,0.63,218.7,0.96,2024-08-15 12:04:44.890
4357,133.40699999999998,366.77460317460316,0.61,218.7,0.95,2024-08-15 12:04:45.890
4358,133.46800000000002,355.48923076923086,0.61,218.8,0.95,2024-08-15 12:04:46.890
4359,133.65099999999998,351.88020304568533,0.61,219.1,0.95,2024-08-15 12:04:47.890
4360,129.26899999999998,343.8338461538462,0.59,219.1,0.94,2024-08-15 12:04:48.890
4361,129.32799999999997,345.6061855670103,0.59,219.2,0.94,2024-08-15 12:04:49.890
4362,138.096,372.88125,0.63,219.2,0.95,2024-08-15 12:04:50.890
4363,138.222,372.88125,0.63,219.4,0.95,2024-08-15 12:04:51.890
4364,138.222,372.88125,0.63,219.4,0.95,2024-08-15 12:04:52.890
4365,133.834,364.8442105263158,0.61,219.4,0.95,2024-08-15 12:04:53.890
4366,133.773,364.8442105263158,0.61,219.3,0.95,2024-08-15 12:04:54.890
4367,135.966,368.8837696335078,0.62,219.3,0.94,2024-08-15 12:04:55.890
4368,136.09,368.8837696335078,0.62,219.5,0.94,2024-08-15 12:04:56.890
4369,136.09,368.8837696335078,0.62,219.5,0.94,2024-08-15 12:04:57.890
4370,131.7,360.76190476190476,0.6,219.5,0.95,2024-08-15 12:04:58.890
4371,131.76,362.68085106382983,0.6,219.6,0.95,2024-08-15 12:04:59.890
4372,133.956,366.77460317460316,0.61,219.6,0.94,2024-08-15 12:05:00.890
4373,133.773,366.77460317460316,0.61,219.3,0.94,2024-08-15 12:05:01.890
4374,133.773,364.8442105263158,0.61,219.3,0.94,2024-08-15 12:05:02.890
4375,129.446,356.636170212766,0.59,219.4,0.95,2024-08-15 12:05:03.890
4376,129.26899999999998,356.636170212766,0.59,219.1,0.95,2024-08-15 12:05:04.890
4377,146.797,388.46326530612254,0.67,219.1,0.95,2024-08-15 12:05:05.890
4378,146.73000000000002,388.46326530612254,0.67,219,0.95,2024-08-15 12:05:06.890
4379,131.4,362.68085106382983,0.6,219,0.95,2024-08-15 12:05:07.890
4380,131.28,356.98429319371724,0.6,218.8,0.95,2024-08-15 12:05:08.890
4381,131.28,327.8076923076923,0.6,218.8,0.95,2024-08-15 12:05:09.890
4382,135.656,335.5085714285715,0.62,218.8,0.95,2024-08-15 12:05:10.890
4383,135.84199999999998,337.11387559808617,0.62,219.1,0.95,2024-08-15 12:05:11.890
4384,127.07799999999999,327.91641791044776,0.58,219.1,0.94,2024-08-15 12:05:12.890
4385,127.13599999999998,327.91641791044776,0.58,219.2,0.94,2024-08-15 12:05:13.890
4386,127.13599999999998,327.91641791044776,0.58,219.2,0.94,2024-08-15 12:05:14.890
4387,135.84199999999998,343.6917073170731,0.62,219.1,0.94,2024-08-15 12:05:15.890
4388,135.904,335.5085714285715,0.62,219.2,0.94,2024-08-15 12:05:16.890
4389,127.13599999999998,321.51804878048785,0.58,219.2,0.94,2024-08-15 12:05:17.890
4390,127.13599999999998,331.2120603015075,0.58,219.2,0.94,2024-08-15 12:05:18.890
4391,127.13599999999998,321.51804878048785,0.58,219.2,0.94,2024-08-15 12:05:19.890
4392,131.51999999999998,329.3913043478261,0.6,219.2,0.94,2024-08-15 12:05:20.890
4393,131.58,349.66153846153844,0.6,219.3,0.94,2024-08-15 12:05:21.890
4394,129.387,356.636170212766,0.59,219.3,0.95,2024-08-15 12:05:22.890
4395,129.32799999999997,358.5433155080214,0.59,219.2,0.95,2024-08-15 12:05:23.890
4396,129.32799999999997,358.5433155080214,0.59,219.2,0.95,2024-08-15 12:05:24.890
4397,129.387,358.5433155080214,0.59,219.3,0.94,2024-08-15 12:05:25.890
4398,129.387,354.74920634920636,0.59,219.3,0.94,2024-08-15 12:05:26.890
4399,133.834,362.93403141361256,0.61,219.4,0.95,2024-08-15 12:05:27.890
4400,133.712,364.8442105263158,0.61,219.2,0.95,2024-08-15 12:05:28.890
4401,127.13599999999998,354.36129032258066,0.58,219.2,0.95,2024-08-15 12:05:29.890
4402,127.194,354.36129032258066,0.58,219.3,0.95,2024-08-15 12:05:30.890
4403,127.194,356.27675675675675,0.58,219.3,0.94,2024-08-15 12:05:31.890
4404,129.387,360.4709677419355,0.59,219.3,0.95,2024-08-15 12:05:32.890
4405,129.505,358.5433155080214,0.59,219.5,0.95,2024-08-15 12:05:33.890
4406,129.505,358.5433155080214,0.59,219.5,0.95,2024-08-15 12:05:34.890
4407,129.387,358.5433155080214,0.59,219.3,0.95,2024-08-15 12:05:35.890
4408,129.387,356.636170212766,0.59,219.3,0.95,2024-08-15 12:05:36.890
4409,146.99800000000002,388.46326530612254,0.67,219.4,0.95,2024-08-15 12:05:37.890
4410,146.931,386.49137055837565,0.67,219.3,0.95,2024-08-15 12:05:38.890
4411,129.387,356.636170212766,0.59,219.3,0.95,2024-08-15 12:05:39.890
4412,129.387,360.4709677419355,0.59,219.3,0.95,2024-08-15 12:05:40.890
4413,129.387,343.8338461538462,0.59,219.3,0.95,2024-08-15 12:05:41.890
4414,129.20999999999998,343.8338461538462,0.59,219,0.95,2024-08-15 12:05:42.890
4415,135.78,354.0542713567839,0.62,219,0.95,2024-08-15 12:05:43.890
4416,131.51999999999998,353.2849740932642,0.6,219.2,0.94,2024-08-15 12:05:44.890
4417,131.76,349.66153846153844,0.6,219.6,0.94,2024-08-15 12:05:45.890
4418,131.76,362.68085106382983,0.6,219.6,0.94,2024-08-15 12:05:46.890
4419,131.76,362.68085106382983,0.6,219.6,0.94,2024-08-15 12:05:47.890
4420,136.152,370.82526315789477,0.62,219.6,0.95,2024-08-15 12:05:48.890
4421,131.51999999999998,362.68085106382983,0.6,219.2,0.95,2024-08-15 12:05:49.890
4422,131.64,362.68085106382983,0.6,219.4,0.95,2024-08-15 12:05:50.890
4423,131.64,351.46391752577324,0.6,219.4,0.95,2024-08-15 12:05:51.890
4424,131.64,353.2849740932642,0.6,219.4,0.95,2024-08-15 12:05:52.890
4425,133.834,357.3216494845361,0.61,219.4,0.95,2024-08-15 12:05:53.890
4426,129.446,358.5433155080214,0.59,219.4,0.95,2024-08-15 12:05:54.890
4427,129.387,356.636170212766,0.59,219.3,0.95,2024-08-15 12:05:55.890
4428,129.387,356.636170212766,0.59,219.3,0.95,2024-08-15 12:05:56.890
4429,129.387,358.5433155080214,0.59,219.3,0.95,2024-08-15 12:05:57.890
4430,133.773,366.77460317460316,0.61,219.3,0.94,2024-08-15 12:05:58.890
4431,133.895,366.77460317460316,0.61,219.5,0.95,2024-08-15 12:05:59.890
4432,131.7,360.76190476190476,0.6,219.5,0.95,2024-08-15 12:06:00.890
4433,127.252,352.4663101604278,0.58,219.4,0.94,2024-08-15 12:06:01.890
4434,127.252,354.36129032258066,0.58,219.4,0.94,2024-08-15 12:06:02.890
